title,rating,review_count,attraction_name,region,tour_count,venue_type,venue_confidence
Brad Garrett's Comedy Club at MGM Grand Hotel and Casino,3.8,95.0,MGM Grand Las Vegas Hotel & Casino,North_America,8,indoor,0.8
Big Bus Las Vegas: Hop-On Hop-Off Sightseeing Bus Tour,3.8,1983.0,MGM Grand Las Vegas Hotel & Casino,North_America,8,indoor,0.8
Tape Face at MGM Grand Hotel and Casino,4.4,47.0,MGM Grand Las Vegas Hotel & Casino,North_America,8,indoor,0.8
Land and Air Combo Tour: Talking GoCar and Helicopter,,,MGM Grand Las Vegas Hotel & Casino,North_America,8,indoor,0.8
Manta Ray Night Snorkel Experience of a Lifetime,4.8,419.0,Keauhou Bay,North_America,6,outdoor,0.8
Kona Manta Rays Guaranteed Night Snorkel in Keauhou Harbor,4.7,2148.0,Keauhou Bay,North_America,6,outdoor,0.8
Kona’s Best Morning Snorkel: Captain Cook & Kealakekua Bay,4.9,830.0,Keauhou Bay,North_America,6,outdoor,0.8
"Dolphin, Sea Cave & Captain Cook Snorkel Combo in Kealakekua Bay",4.6,121.0,Keauhou Bay,North_America,6,outdoor,0.8
Kona Manta Ray Night Snorkel Adventure! Small Group,4.7,129.0,Keauhou Bay,North_America,6,outdoor,0.8
Ali'i Private Tour in Luxury Van,5.0,8.0,Keauhou Bay,North_America,6,outdoor,0.8
Best of Martha's Vineyard 3 hour Full-Island Tour,4.7,145.0,Gingerbread Houses,North_America,8,outdoor,0.8
Martha's Vineyard Daytrip from Boston with Round-Trip Ferry & Island Tour Option,4.5,2701.0,Gingerbread Houses,North_America,8,outdoor,0.8
3-Hour Martha's Vineyard Island Tour from Oak Bluffs,4.6,1237.0,Gingerbread Houses,North_America,8,outdoor,0.8
"Oak Bluffs, Martha's Vineyard Audio Tour",3.5,8.0,Gingerbread Houses,North_America,8,outdoor,0.8
All Island Bus Tour,4.3,202.0,Gingerbread Houses,North_America,8,outdoor,0.8
Martha's Vineyard 1-Day Tour from Boston MA,5.0,1.0,Gingerbread Houses,North_America,8,outdoor,0.8
Boston to Woods Hole & Martha's Vineyard Ferry Private Chauffeur Service,4.0,1.0,Gingerbread Houses,North_America,8,outdoor,0.8
East Coast USA: Self-Guided Driving & Walking Tour Bundle,,,Gingerbread Houses,North_America,8,outdoor,0.8
Skip The Bus: San Francisco By Luxury Van Tour,4.9,698.0,Twin Peaks,North_America,39,outdoor,0.8
San Francisco Grand City Tour,4.2,585.0,Twin Peaks,North_America,39,outdoor,0.8
Combo Small-Group Tour: SF City plus Muir Woods & Sausalito,4.4,112.0,Twin Peaks,North_America,39,outdoor,0.8
Combo Tour: Alcatraz Island and San Francisco Grand City Tour,4.2,2225.0,Twin Peaks,North_America,39,outdoor,0.8
Vantigo - The Original San Francisco VW Bus Tour,5.0,611.0,Twin Peaks,North_America,39,outdoor,0.8
Full-Day Guided Tour of San Francisco with Alcatraz,4.0,75.0,Twin Peaks,North_America,39,outdoor,0.8
San Francisco Small Group City Sightseeing and Alcatraz Tour,4.9,240.0,Twin Peaks,North_America,39,outdoor,0.8
San Francisco Highlights Private 3-Hour Driving Tour,4.4,15.0,Twin Peaks,North_America,39,outdoor,0.8
Airplane Elite San Francisco Flight Tour,4.8,40.0,Twin Peaks,North_America,39,outdoor,0.8
"LA: San Francisco, Yosemite, Vegas, Grand Canyon &more 7days",4.2,16.0,Twin Peaks,North_America,39,outdoor,0.8
St. Augustine Hop-On Hop-Off Trolley Tour,4.5,3349.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Old Jail Museum Tour in St. Augustine,4.8,671.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Haunted Trolley Tour of St Augustine,4.1,934.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
St Augustine Attractions Pass with Trolley,4.5,269.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
St Augustine Shared Golf Cart Tour,4.7,133.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Old Jail After Dark Paranormal Experience,5.0,7.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Scenic A1A Byway Self Guided Driving Audio Tour,4.7,7.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
St Augustine at Sunset History Golf Cart Tour,5.0,1.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
2-Hour Polaris Slingshot Rental in St. Augustine,4.8,26.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Private City Tour,5.0,1.0,St. Augustine Old Jail,North_America,10,outdoor,0.8
Seattle City Premier Tour,4.8,1740.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle City and Snoqualmie Falls Half-Day Guided Tour,4.9,1085.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Locks Cruise,4.8,294.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
3 Hour Show Me Seattle Best Of The City Tour,4.7,760.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Grand 4-Hour City Tour,4.8,598.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Post-Cruise Tour Package,4.7,88.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Sightseeing City Tour with Hotel Pick-up,4.9,91.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle City Tour with Space Needle Drop Offs,4.9,1062.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Private Grand City Highlights Tour,4.4,16.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
Seattle Pre-Cruise Tour: Transportation & Seattle City Tour,4.4,58.0,Hiram M. Chittenden Locks,North_America,17,outdoor,0.8
San Francisco Museum of Modern Art General Admission Ticket,4.3,128.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
Big Bus San Francisco: Hop-on Hop-off Sightseeing Tour,4.1,4197.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
San Francisco CityPASS®,4.5,363.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
Downtown San Francisco Architecture & Public Art Tour,5.0,6.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
Go City: San Francisco Explorer Pass: Choose 2 to 5 Things To Do,3.9,50.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
San Francisco Pass: Save up to 50% - Includes Big Bus Tours,3.6,73.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
San Francisco: Napa & Sonoma Wine Tour & 24hr Hop-on Hop-off Tour,4.3,14.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
Magical Muir Woods Car Tour (Private & All-Inclusive),,,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
San Francisco Private Car Tour: Instagram's Most Famous Spots,5.0,3.0,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
The Ultimate Wine Country Experience (Private & All-Inclusive),,,San Francisco Museum of Modern Art (SFMoMA),North_America,15,indoor,0.8
Banff Cave & Hot Springs Self-Guided Walking Tour (Not a Ticket),3.4,5.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
2 Hour Banff Horseback Riding Adventure,4.1,103.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
Covered Wagon Ride in Banff with Western Cookout,4.6,214.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
Banff Sunset and Stargazing Tour - 2hr Walking Tour,4.7,113.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
Smartphone Audio Driving Tour between Banff and Calgary,4.0,22.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
Self-Guided Audio Tours for the Canadian Rockies,4.9,16.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
"5-Day Winter Rockies Fairmont Package, Calgary, Banff, LakeLouise",5.0,5.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
"Banff, Lake Louise, Cave and Basin Historic Site Day Tour",5.0,3.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
"4-Day Tour Winter Rockies in Banff, Lake Louise, Johnston Canyon",4.3,8.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
6 Day Canadian Rocky Mountains Explorer Private Tour,5.0,2.0,Cave and Basin National Historic Site,North_America,31,outdoor,0.8
Dallas' Reunion Tower GeO-Deck Observation Ticket,4.2,526.0,Reunion Tower,North_America,17,outdoor,0.8
Hop On Hop Off Dallas Tour,4.1,108.0,Reunion Tower,North_America,17,outdoor,0.8
Tea Around Town Dallas: Sip and Savor the Sights,5.0,7.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas CityPASS®,4.2,57.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas in Wonderland: A Self-Guided Walking Tour of Dallas,5.0,1.0,Reunion Tower,North_America,17,outdoor,0.8
The Best of Dallas: Private Half-Day Tour including Reunion Tower,4.5,2.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas Highlights & Southfork Ranch Combo Tour,5.0,2.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas Highlights & George W. Bush Presidential Library & Museum,5.0,2.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas Highlights & Fort Worth Highlights Day Tour,4.3,4.0,Reunion Tower,North_America,17,outdoor,0.8
Dallas Private Sightseeing Tour with Daily Chauffeur,,,Reunion Tower,North_America,17,outdoor,0.8
"Cathedral Valley, Capitol Reef, Private 4X4 Trip",5.0,139.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Canyonlands National Park Backcountry 4x4 Adventure from Moab,4.9,422.0,Capitol Reef National Park,North_America,47,outdoor,0.8
30+ National Parks Self-Guided Driving Tours Bundle,4.0,5.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Bentonite Hills Cathedral Valley Half Day Tour,4.6,37.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Full-Day Private Off-Road Tour in Capitol Reef National Park,4.9,38.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Zion Bryce and Capitol Reef Self-Guided Audio Tours,,,Capitol Reef National Park,North_America,47,outdoor,0.8
Utah Mighty 5 National Parks Self-Guided Driving Audio Tours,4.3,18.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Capitol Reef National Park Self-Guided Driving Audio Tour,4.3,14.0,Capitol Reef National Park,North_America,47,outdoor,0.8
2-Hour Horse Rides Capitol Reef,4.9,23.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Stargazing and Milky Way Portrait in Capitol Reef National Park,4.9,8.0,Capitol Reef National Park,North_America,47,outdoor,0.8
Salt Lake City Guided Bus Tour,4.7,1062.0,Temple Square,North_America,42,outdoor,0.8
5-Day Yellowstone and Mount Rushmore Tour from Salt Lake City,3.8,5.0,Temple Square,North_America,42,outdoor,0.8
Salt Lake City Self-Guided Walking Audio Tour,4.1,10.0,Temple Square,North_America,42,outdoor,0.8
Mormon History Salt Lake Self-Guided Audio app Walking Tour,4.1,8.0,Temple Square,North_America,42,outdoor,0.8
Salt Lake City Walking Tour,4.8,33.0,Temple Square,North_America,42,outdoor,0.8
Trolley Adventure: A Show-Tour of Salt Lake City,4.8,416.0,Temple Square,North_America,42,outdoor,0.8
Salt Lake City Driving Tour,4.7,17.0,Temple Square,North_America,42,outdoor,0.8
Mt Rushmore Yellowstone & Arches National Parks 7-day Tour,4.0,1.0,Temple Square,North_America,42,outdoor,0.8
Private Guided Tour of Salt Lake City,4.9,10.0,Temple Square,North_America,42,outdoor,0.8
7 -Day Tour from Las Vegas to Yellowstone National Park,4.0,2.0,Temple Square,North_America,42,outdoor,0.8
Washington DC Delicious Donut Adventure by Underground Donut Tour,4.9,422.0,Washington DC Chinatown,North_America,7,mixed,0.8
Big Bus DC: Hop-On Hop-Off Sightseeing Tour & Cherry Blossom Loop,3.5,3485.0,Washington DC Chinatown,North_America,7,mixed,0.8
Big Bus DC: Hop-on Hop-off Tour & Panoramic Night Tour (Save 40%),4.5,22.0,Washington DC Chinatown,North_America,7,mixed,0.8
Half-Day Private Washington DC Tour with Airport Pick Up,,,Washington DC Chinatown,North_America,7,mixed,0.8
Private Half-Day Tour of Washington DC with a driver-guide,,,Washington DC Chinatown,North_America,7,mixed,0.8
Private 4-hour Best of Washington Tour at night with private driver and guide,,,Washington DC Chinatown,North_America,7,mixed,0.8
Private 4-hour Best of Washington Tour with pick up and drop off,,,Washington DC Chinatown,North_America,7,mixed,0.8
Butchart Gardens and Victoria Sightseeing Tour from Vancouver,4.8,385.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
2hr City Highlights Private Luxury Tour in Victoria BC 1-4 pax,,,British Columbia Parliament Buildings,North_America,32,mixed,0.8
"Victoria City Highlights Bike Tour - Castles, Hoods & Legends",4.9,200.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Victoria City Highlights Walking Tour | Tips-Based | 2.5-Hour,4.6,83.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Downtown Victoria Food & City Tour,4.8,194.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Victoria Harbour Sunset Kayak Tour,5.0,17.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Beacon Hill Park Horse-Drawn Carriage Experience in Victoria,4.8,80.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
1 Day Victoria Tour with Butchart Gardens | from Vancouver,4.5,72.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Vancouver to Victoria day tour Private,5.0,6.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
Luxury City Tour of Victoria and The Butchart Gardens,4.9,51.0,British Columbia Parliament Buildings,North_America,32,mixed,0.8
2hr City Highlights Private Luxury Tour in Victoria BC 1-4 pax,,,Craigdarroch Castle,North_America,35,indoor,0.8
"24 Hour Hop-On, Hop-Off Double Decker Victoria City Tour",3.7,79.0,Craigdarroch Castle,North_America,35,indoor,0.8
"Victoria City Highlights Bike Tour - Castles, Hoods & Legends",4.9,200.0,Craigdarroch Castle,North_America,35,indoor,0.8
Butchart & Beyond: The Grand Victoria Tour,5.0,7.0,Craigdarroch Castle,North_America,35,indoor,0.8
Two-Hour Luxury City Tour of Victoria,5.0,23.0,Craigdarroch Castle,North_America,35,indoor,0.8
Vancouver to Victoria day tour Private,5.0,6.0,Craigdarroch Castle,North_America,35,indoor,0.8
Luxury City Tour of Victoria and The Butchart Gardens,4.9,51.0,Craigdarroch Castle,North_America,35,indoor,0.8
"Victoria City Highlights Bike Tour, eBike Upgrade Avail. | 3-Hour",4.9,82.0,Craigdarroch Castle,North_America,35,indoor,0.8
Beautiful Butchart Gardens & Victoria Highlights private tour,5.0,9.0,Craigdarroch Castle,North_America,35,indoor,0.8
Victoria City Highlights E-Bike Tour - Castle Hoods & Legends,5.0,4.0,Craigdarroch Castle,North_America,35,indoor,0.8
Butchart Gardens and Victoria Sightseeing Tour from Vancouver,4.8,385.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Victoria and Butchart Gardens Tour from Vancouver,4.6,423.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
"24 Hour Hop-On, Hop-Off Double Decker Victoria City Tour",3.7,79.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Vancouver to Victoria day tour Private,5.0,6.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Two-Hour Luxury City Tour of Victoria,5.0,23.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Luxury City Tour of Victoria and The Butchart Gardens,4.9,51.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Downtown Victoria Food & City Tour,4.8,194.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Downtown Victoria’s Historical Heart: A Self-Guided Walking Tour,4.2,13.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Eat Like a Canadian Food & Sightseeing Tour,4.9,27.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Experience Victoria City Tour,5.0,3.0,Fairmont Empress Hotel,North_America,28,indoor,0.8
Seattle City Premier Tour,4.8,1740.0,Fremont District,North_America,19,mixed,0.8
Seattle City and Snoqualmie Falls Half-Day Guided Tour,4.9,1085.0,Fremont District,North_America,19,mixed,0.8
The Best of Seattle and Majestic Snoqualmie Waterfalls,4.9,51.0,Fremont District,North_America,19,mixed,0.8
Seattle Grand 4-Hour City Tour,4.8,598.0,Fremont District,North_America,19,mixed,0.8
3 Hour Show Me Seattle Best Of The City Tour,4.7,760.0,Fremont District,North_America,19,mixed,0.8
Seattle City Tour with Space Needle Drop Offs,4.9,1062.0,Fremont District,North_America,19,mixed,0.8
Seattle Sightseeing City Tour with Hotel Pick-up,4.9,91.0,Fremont District,North_America,19,mixed,0.8
Seattle Post-Cruise Tour Package,4.7,88.0,Fremont District,North_America,19,mixed,0.8
From Seattle: Private Seattle City Tour,4.9,33.0,Fremont District,North_America,19,mixed,0.8
Seattle Pre-Cruise Tour: Transportation & Seattle City Tour,4.4,58.0,Fremont District,North_America,19,mixed,0.8
The Florida Aquarium in Tampa General Admission,4.3,637.0,The Florida Aquarium,North_America,5,indoor,0.8
Guided Tampa Sightseeing Tour in a Deluxe Street Legal Golf Cart,4.9,1100.0,The Florida Aquarium,North_America,5,indoor,0.8
Tampa Bay CityPASS®,4.3,175.0,The Florida Aquarium,North_America,5,indoor,0.8
Tampa's ZooQuarium Admission,4.0,21.0,The Florida Aquarium,North_America,5,indoor,0.8
Private Tampa City Tour by Custom Golf Cart,4.9,44.0,The Florida Aquarium,North_America,5,indoor,0.8
The Night of Lincoln's Assassination Walking Tour,4.8,195.0,St. John’s Church,North_America,8,indoor,0.8
Private Washington DC City Tour,4.9,1259.0,St. John’s Church,North_America,8,indoor,0.8
Private White House Neighborhood Walking Tour,2.8,4.0,St. John’s Church,North_America,8,indoor,0.8
4- Hour Private customizable Washington DC Tour,5.0,39.0,St. John’s Church,North_America,8,indoor,0.8
The Presidential Inauguration Preview Tour in Washington DC,2.9,14.0,St. John’s Church,North_America,8,indoor,0.8
In God We Trust Tour,5.0,1.0,St. John’s Church,North_America,8,indoor,0.8
Private Tour Washington DC City,,,St. John’s Church,North_America,8,indoor,0.8
Faith Heritage Private Guided Bus Tour - Up to 12 People,,,St. John’s Church,North_America,8,indoor,0.8
90-Minute Narrated Sightseeing Trolley Tour in Atlanta,4.8,1768.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Atlanta's Black History and Civil Rights Tour,4.9,1179.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Atlanta Comedy City Tour,4.9,65.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Atlanta Self-Guided Audio Tour,3.4,9.0,Centennial Olympic Park,North_America,21,outdoor,0.8
90-Minute Guided Sightseeing Tour,4.9,964.0,Centennial Olympic Park,North_America,21,outdoor,0.8
City Lights Atlanta Night-Time Tour with Photos & Dinner Stop,4.9,352.0,Centennial Olympic Park,North_America,21,outdoor,0.8
2.5hr Guided Segway Tour of Midtown Atlanta,4.9,293.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Tea Around Town A Delightful Atlanta Experience,3.3,19.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Atlanta Then and Now Private History Tour,5.0,17.0,Centennial Olympic Park,North_America,21,outdoor,0.8
4-hour Atlanta City Tour w/Ponce City Market Lunch Stop,4.4,7.0,Centennial Olympic Park,North_America,21,outdoor,0.8
Scenic Toronto City Bus Tour with Guide and Photo Stops,4.7,31.0,Distillery Historic District,North_America,22,mixed,0.8
30-Minute Distillery District Segway Tour in Toronto,4.9,189.0,Distillery Historic District,North_America,22,mixed,0.8
Toronto Distillery District Walking Tour,4.8,289.0,Distillery Historic District,North_America,22,mixed,0.8
Toronto City tour by day or night,4.6,5.0,Distillery Historic District,North_America,22,mixed,0.8
